trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
icd10,G43,both_sexes,,,G43 Migraine,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G43 Migraine,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G43-both_sexes.tsv.bgz.tbi,4133.0,2883.0,900.0,"AFR,CSA,EUR",3.0,59.0,,89.0,,3571.0,,6577.0,,8787.0,,416960.0,,0.0734,,0.0646,,0.097366,,1.0023,,1.0095,,1.0399,,icd10-G43-both_sexes.tsv.bgz,icd10-G43-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G43-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G43-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G43-both_sexes.tsv.bgz.tbi,1580055833.0,2048251.0,c56e7f3a61af2231bdc3d4490a3b0f38,c2f7161080a0e431a2f7949ad74aec05,IC_Migraine_h0.09737_n4133,G43,0,IC_Migraine_h0.09737,1.04,h2_z_insignificant,,0.0043,G43,0
icd10,G44,both_sexes,,,G44 Other headache syndromes,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G44 Other headache syndromes,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G44-both_sexes.tsv.bgz.tbi,746.0,410.0,274.0,EUR,1.0,,,,,631.0,,,,,,419900.0,,,,,,0.23899,,,,,,0.98705,,icd10-G44-both_sexes.tsv.bgz,icd10-G44-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G44-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G44-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G44-both_sexes.tsv.bgz.tbi,532880372.0,1751732.0,acbcd6a413cc7cd8dae0341d9da81c6e,9ef64d337430412109740f3bfb31ad3f,IC_Other_headache_syndromes_h0.23899_n746,G44,0,IC_Other_headache_syndromes_h0.23899,1.03,h2_z_insignificant,,-0.0023,G44,0
icd10,G47,both_sexes,,,G47 Sleep disorders,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G47 Sleep disorders,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,7686.0,2126.0,4890.0,"AFR,CSA,EUR,MID",4.0,140.0,,173.0,,6557.0,52.0,6496.0,,8703.0,,413974.0,1547.0,0.0915,,0.13883,,0.082234,0.0596,1.0124,,1.004,,1.0982,1.0235,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,1893611832.0,2131780.0,2066797646b1fdd484cfa387f13b421d,1431159ad4f783340d5095cea07096c5,IC_Sleep_disorders_h0.08223_n7686,G47,0,IC_Sleep_disorders_h0.08223,1.05,PASS,"CSA,EUR",0.0111,G47,0
icd10,G55,both_sexes,,,G55 Nerve root and plexus compressions in diseases classified elsewhere,truncated: true,,"Chapter VI Diseases of the nervous system | G50-G59 Nerve, nerve root and plexus disorders | G55 Nerve root and plexus compressions in diseases classified elsewhere",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G55-both_sexes.tsv.bgz.tbi,5896.0,2971.0,2478.0,"AFR,CSA,EUR",3.0,104.0,,114.0,,5159.0,,6532.0,,8762.0,,415372.0,,0.0,,0.0,,0.07059,,1.0151,,1.0372,,1.029,,icd10-G55-both_sexes.tsv.bgz,icd10-G55-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G55-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G55-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G55-both_sexes.tsv.bgz.tbi,1619144488.0,2055033.0,6c97d9a3bf68407440f250602af78ea0,c76db8693b18f6f9ad4d3b547e46af92,IC_Nerve_root_and_plexus_compressions_in_diseases_classified_elsewhere_h0.07059_n5896,G55,0,IC_Nerve_root_and_plexus_compressions_in_diseases_classified_elsewhere_h0.07059,1.05,h2_z_insignificant,,0.0054,G55,0
icd10,G56,both_sexes,,,G56 Mononeuropathies of upper limb,truncated: true,,"Chapter VI Diseases of the nervous system | G50-G59 Nerve, nerve root and plexus disorders | G56 Mononeuropathies of upper limb",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G56-both_sexes.tsv.bgz.tbi,13952.0,8630.0,4287.0,"AFR,CSA,EAS,EUR,MID",5.0,208.0,,240.0,54.0,12232.0,50.0,6428.0,,8636.0,2655.0,408299.0,1549.0,0.0604,,0.053,0.0547,0.087223,0.00828,0.99927,,0.98533,1.0069,1.0797,1.0383,icd10-G56-both_sexes.tsv.bgz,icd10-G56-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G56-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G56-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G56-both_sexes.tsv.bgz.tbi,2133049263.0,2193941.0,273db09499d939c11ee19e9f350bc980,25cf16f6e96a3affdff82f4c23314d72,IC_Mononeuropathies_of_upper_limb_h0.08722_n13952,G56,0,IC_Mononeuropathies_of_upper_limb_h0.08722,1.11,not_EUR_plus_1,,0.021,G56,0
icd10,G57,both_sexes,,,G57 Mononeuropathies of lower limb,truncated: true,,"Chapter VI Diseases of the nervous system | G50-G59 Nerve, nerve root and plexus disorders | G57 Mononeuropathies of lower limb",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G57-both_sexes.tsv.bgz.tbi,2153.0,1593.0,391.0,EUR,1.0,,,,,1923.0,,,,,,418608.0,,,,,,0.1244,,,,,,1.0598,,icd10-G57-both_sexes.tsv.bgz,icd10-G57-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G57-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G57-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G57-both_sexes.tsv.bgz.tbi,542593106.0,1752350.0,94325933cfaadd775a9b6318e1b620ed,a6eeeba55bc9a643638a625acae6141d,IC_Mononeuropathies_of_lower_limb_h0.12440_n2153,G57,0,IC_Mononeuropathies_of_lower_limb_h0.12440,1.04,h2_z_insignificant,,0.0033,G57,0
icd10,G62,both_sexes,,,G62 Other polyneuropathies,truncated: true,,Chapter VI Diseases of the nervous system | G60-G64 Polyneuropathies and other disorders of the peripheral nervous system | G62 Other polyneuropathies,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G62-both_sexes.tsv.bgz.tbi,1938.0,727.0,1081.0,EUR,1.0,,,,,1717.0,,,,,,418814.0,,,,,,0.074583,,,,,,1.0196,,icd10-G62-both_sexes.tsv.bgz,icd10-G62-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G62-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G62-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G62-both_sexes.tsv.bgz.tbi,541765815.0,1752159.0,236891d40da963b0a5d8d36840a18bd5,786d9026038d0e6c8b75c2752b09c5ae,IC_Other_polyneuropathies_h0.07458_n1938,G62,0,IC_Other_polyneuropathies_h0.07458,1.03,h2_z_insignificant,,-0.0007,G62,0
icd10,G63,both_sexes,,,G63 Polyneuropathy in diseases classified elsewhere,truncated: true,,Chapter VI Diseases of the nervous system | G60-G64 Polyneuropathies and other disorders of the peripheral nervous system | G63 Polyneuropathy in diseases classified elsewhere,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G63-both_sexes.tsv.bgz.tbi,679.0,201.0,406.0,EUR,1.0,,,,,556.0,,,,,,419975.0,,,,,,0.13163,,,,,,1.009,,icd10-G63-both_sexes.tsv.bgz,icd10-G63-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G63-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G63-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G63-both_sexes.tsv.bgz.tbi,531413049.0,1751760.0,cdb0835d6a7f1030fb6297a3a64aec1a,d9f2b6bbb85d8972f90b68b46b5f83a5,IC_Polyneuropathy_in_diseases_classified_elsewhere_h0.13163_n679,G63,0,IC_Polyneuropathy_in_diseases_classified_elsewhere_h0.13163,1.02,h2_z_insignificant,,0.0038,G63,0
icd10,G72,both_sexes,,,G72 Other myopathies,truncated: true,,Chapter VI Diseases of the nervous system | G70-G73 Diseases of myoneural junction and muscle | G72 Other myopathies,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G72-both_sexes.tsv.bgz.tbi,247.0,103.0,127.0,EUR,1.0,,,,,215.0,,,,,,420316.0,,,,,,0.13999,,,,,,1.0152,,icd10-G72-both_sexes.tsv.bgz,icd10-G72-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G72-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G72-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G72-both_sexes.tsv.bgz.tbi,518287826.0,1750760.0,59254d90516004a840d60222166ecb48,60fc1a83f9568da89d57efc3edebdc16,IC_Other_myopathies_h0.13999_n247,G72,0,IC_Other_myopathies_h0.13999,0.984,h2_z_insignificant,,0.002,G72,0
icd10,G81,both_sexes,,,G81 Hemiplegia,truncated: true,,Chapter VI Diseases of the nervous system | G80-G83 Cerebral palsy and other paralytic syndromes | G81 Hemiplegia,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G81-both_sexes.tsv.bgz.tbi,2322.0,912.0,1251.0,"AFR,CSA,EUR",3.0,56.0,,63.0,,2014.0,,6580.0,,8813.0,,418517.0,,0.13018,,0.0722,,0.07062,,1.01,,1.0116,,1.0279,,icd10-G81-both_sexes.tsv.bgz,icd10-G81-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G81-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G81-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G81-both_sexes.tsv.bgz.tbi,1558851005.0,2044805.0,6e0bfd52d11b57773ac4eb33d7cd42d5,9beec60b5fa2144c9050bebba20c40b4,IC_Hemiplegia_h0.07062_n2322,G81,0,IC_Hemiplegia_h0.07062,1.01,h2_z_insignificant,,-0.0009,G81,0
icd10,G82,both_sexes,,,G82 Paraplegia and tetraplegia,truncated: true,,Chapter VI Diseases of the nervous system | G80-G83 Cerebral palsy and other paralytic syndromes | G82 Paraplegia and tetraplegia,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G82-both_sexes.tsv.bgz.tbi,433.0,152.0,243.0,EUR,1.0,,,,,379.0,,,,,,420152.0,,,,,,0.10606,,,,,,1.0071,,icd10-G82-both_sexes.tsv.bgz,icd10-G82-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G82-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G82-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G82-both_sexes.tsv.bgz.tbi,526684293.0,1751154.0,fd48ee255f5f5efefb9fce9a6c311b2f,33d11ac923b3bd7f7b10f94a4a2bbbfa,IC_Paraplegia_and_tetraplegia_h0.10606_n433,G82,0,IC_Paraplegia_and_tetraplegia_h0.10606,1.01,h2_z_insignificant,,0.0012,G82,0
icd10,G90,both_sexes,,,G90 Disorders of autonomic nervous system,truncated: true,,Chapter VI Diseases of the nervous system | G90-G99 Other disorders of the nervous system | G90 Disorders of autonomic nervous system,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G90-both_sexes.tsv.bgz.tbi,363.0,150.0,192.0,EUR,1.0,,,,,335.0,,,,,,420196.0,,,,,,0.093255,,,,,,1.0283,,icd10-G90-both_sexes.tsv.bgz,icd10-G90-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G90-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G90-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G90-both_sexes.tsv.bgz.tbi,525001547.0,1751242.0,51690fd1acf5ba61261fc545a8a30806,32f5cbbbc7322e906290fccfd065f804,IC_Disorders_of_autonomic_nervous_system_h0.09325_n363,G90,0,IC_Disorders_of_autonomic_nervous_system_h0.09325,0.983,h2_z_insignificant,,0.0002,G90,0
icd10,G91,both_sexes,,,G91 Hydrocephalus,truncated: true,,Chapter VI Diseases of the nervous system | G90-G99 Other disorders of the nervous system | G91 Hydrocephalus,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G91-both_sexes.tsv.bgz.tbi,657.0,322.0,282.0,EUR,1.0,,,,,577.0,,,,,,419954.0,,,,,,0.14191,,,,,,1.0086,,icd10-G91-both_sexes.tsv.bgz,icd10-G91-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G91-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G91-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G91-both_sexes.tsv.bgz.tbi,532040177.0,1751771.0,2824ee403ff833f49a459b9ea2c943a7,2dbc2501a47731b50cce3841ce9cdeea,IC_Hydrocephalus_h0.14191_n657,G91,0,IC_Hydrocephalus_h0.14191,0.995,h2_z_insignificant,,-0.0008,G91,0
icd10,G95,both_sexes,,,G95 Other diseases of spinal cord,truncated: true,,Chapter VI Diseases of the nervous system | G90-G99 Other disorders of the nervous system | G95 Other diseases of spinal cord,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G95-both_sexes.tsv.bgz.tbi,875.0,340.0,463.0,EUR,1.0,,,,,757.0,,,,,,419774.0,,,,,,0.08875,,,,,,1.0167,,icd10-G95-both_sexes.tsv.bgz,icd10-G95-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G95-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G95-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G95-both_sexes.tsv.bgz.tbi,534797543.0,1751110.0,740419c1e1c58263bd8512ed6d30ed8a,40668fba3ae5733268c22be216ad5c98,IC_Other_diseases_of_spinal_cord_h0.08875_n875,G95,0,IC_Other_diseases_of_spinal_cord_h0.08875,1.05,h2_z_insignificant,,0.0022,G95,0
icd10,G99,both_sexes,,,G99 Other disorders of nervous system in diseases classified elsewhere,truncated: true,,Chapter VI Diseases of the nervous system | G90-G99 Other disorders of the nervous system | G99 Other disorders of nervous system in diseases classified elsewhere,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G99-both_sexes.tsv.bgz.tbi,1570.0,643.0,813.0,EUR,1.0,,,,,1371.0,,,,,,419160.0,,,,,,0.11229,,,,,,0.98626,,icd10-G99-both_sexes.tsv.bgz,icd10-G99-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G99-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-G99-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-G99-both_sexes.tsv.bgz.tbi,539669465.0,1751700.0,18112b39e8e8c04a575a4b1d523b7da2,0c641829ce02a9360ef92e6e710c9eb8,IC_Other_disorders_of_nervous_system_in_diseases_classified_elsewhere_h0.11229_n1570,G99,0,IC_Other_disorders_of_nervous_system_in_diseases_classified_elsewhere_h0.11229,1.01,h2_z_insignificant,,0.0017,G99,0
icd10,H01,both_sexes,,,H01 Other inflammation of eyelid,truncated: true,,"Chapter VII Diseases of the eye and adnexa | H00-H06 Disorders of eyelid, lacrimal system and orbit | H01 Other inflammation of eyelid",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H01-both_sexes.tsv.bgz.tbi,878.0,431.0,373.0,EUR,1.0,,,,,768.0,,,,,,419763.0,,,,,,0.23668,,,,,,0.99292,,icd10-H01-both_sexes.tsv.bgz,icd10-H01-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H01-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H01-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H01-both_sexes.tsv.bgz.tbi,534746496.0,1751633.0,2bdd4429822dd3f11565789b98c6df27,5ac2c4d33db9c59776830aa38c906812,IC_Other_inflammation_of_eyelid_h0.23668_n878,H01,0,IC_Other_inflammation_of_eyelid_h0.23668,1.02,h2_z_insignificant,,-0.0018,H01,0
icd10,H04,both_sexes,,,H04 Disorders of lachrymal system,truncated: true,,"Chapter VII Diseases of the eye and adnexa | H00-H06 Disorders of eyelid, lacrimal system and orbit | H04 Disorders of lachrymal system",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H04-both_sexes.tsv.bgz.tbi,3118.0,1938.0,955.0,"AFR,CSA,EUR",3.0,53.0,,98.0,,2684.0,,6583.0,,8778.0,,417847.0,,0.12345,,0.0,,0.072105,,1.0235,,0.9972,,1.0583,,icd10-H04-both_sexes.tsv.bgz,icd10-H04-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H04-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H04-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H04-both_sexes.tsv.bgz.tbi,1568507887.0,2045832.0,86d6bf9b388014035433c823be5adbe7,66cddc3bfb044cd72d8ecdd2b7b7022b,IC_Disorders_of_lachrymal_system_h0.07211_n3118,H04,0,IC_Disorders_of_lachrymal_system_h0.07211,1.04,h2_z_insignificant,,-0.001,H04,0
icd10,H10,both_sexes,,,H10 Conjunctivitis,truncated: true,,Chapter VII Diseases of the eye and adnexa | H10-H13 Disorders of conjunctiva | H10 Conjunctivitis,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H10-both_sexes.tsv.bgz.tbi,393.0,198.0,174.0,EUR,1.0,,,,,344.0,,,,,,420187.0,,,,,,0.12344,,,,,,0.97613,,icd10-H10-both_sexes.tsv.bgz,icd10-H10-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H10-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H10-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H10-both_sexes.tsv.bgz.tbi,525382549.0,1751116.0,e9fde5a9c66fb92c638ccdc455a06ef7,7e36b5d4f1dc961f07bae296a3bd65aa,IC_Conjunctivitis_h0.12344_n393,H10,0,IC_Conjunctivitis_h0.12344,0.986,h2_z_insignificant,,0.0015,H10,0
icd10,H11,both_sexes,,,H11 Other disorders of conjunctiva,truncated: true,,Chapter VII Diseases of the eye and adnexa | H10-H13 Disorders of conjunctiva | H11 Other disorders of conjunctiva,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H11-both_sexes.tsv.bgz.tbi,1160.0,590.0,474.0,"AFR,EUR",2.0,75.0,,,,915.0,,6561.0,,,,419616.0,,0.0649,,,,0.13996,,1.0027,,,,1.0003,,icd10-H11-both_sexes.tsv.bgz,icd10-H11-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H11-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H11-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H11-both_sexes.tsv.bgz.tbi,1238784601.0,1958585.0,9c7f07c961b2fd5e6cf3f81f52d5423d,cebed04f7b07d2e48e2c8f2b357e5cc9,IC_Other_disorders_of_conjunctiva_h0.13996_n1160,H11,0,IC_Other_disorders_of_conjunctiva_h0.13996,1.03,h2_z_insignificant,,0.003,H11,0
icd10,H18,both_sexes,,,H18 Other disorders of cornea,truncated: true,,"Chapter VII Diseases of the eye and adnexa | H15-H22 Disorders of sclera, cornea, iris and ciliary body | H18 Other disorders of cornea",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H18-both_sexes.tsv.bgz.tbi,1035.0,546.0,414.0,EUR,1.0,,,,,895.0,,,,,,419636.0,,,,,,0.14515,,,,,,1.005,,icd10-H18-both_sexes.tsv.bgz,icd10-H18-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H18-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H18-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H18-both_sexes.tsv.bgz.tbi,536416189.0,1751410.0,2801ae9737eb0882897bbcbb1b93c98a,12cc62e699996c3c5077081804ba879d,IC_Other_disorders_of_cornea_h0.14515_n1035,H18,0,IC_Other_disorders_of_cornea_h0.14515,1.01,h2_z_insignificant,,-0.0028,H18,0
icd10,H25,both_sexes,,,H25 Senile cataract,truncated: true,,Chapter VII Diseases of the eye and adnexa | H25-H28 Disorders of lens | H25 Senile cataract,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H25-both_sexes.tsv.bgz.tbi,14407.0,7581.0,5758.0,"AFR,CSA,EAS,EUR",4.0,190.0,,462.0,89.0,12419.0,,6446.0,,8414.0,2620.0,408112.0,,0.0128,,0.0443,0.0569,0.058348,,1.003,,1.0046,1.0034,1.0434,,icd10-H25-both_sexes.tsv.bgz,icd10-H25-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H25-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H25-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H25-both_sexes.tsv.bgz.tbi,1884067272.0,2127831.0,923164556605b7077978c83e3b4d802b,9978dc88942d8b374e7189d4b6cea123,IC_Senile_cataract_h0.05835_n14407,H25,0,IC_Senile_cataract_h0.05835,1.04,h2_z_insignificant,,0.0084,H25,0
icd10,H27,both_sexes,,,H27 Other disorders of lens,truncated: true,,Chapter VII Diseases of the eye and adnexa | H25-H28 Disorders of lens | H27 Other disorders of lens,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H27-both_sexes.tsv.bgz.tbi,377.0,159.0,190.0,EUR,1.0,,,,,325.0,,,,,,420206.0,,,,,,0.13239,,,,,,1.0319,,icd10-H27-both_sexes.tsv.bgz,icd10-H27-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H27-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-H27-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-H27-both_sexes.tsv.bgz.tbi,524761858.0,1751271.0,f84fa20b00deb680f0aa1d89c151949b,876c2f011b165b102378f4feada3edcd,IC_Other_disorders_of_lens_h0.13239_n377,H27,0,IC_Other_disorders_of_lens_h0.13239,0.99,h2_z_insignificant,,0.001,H27,0
