trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,20002,both_sexes,1261,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",multiple sclerosis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1261.tsv.bgz.tbi,1689,1236,453,EUR,1,,,,,1535,,,,,,418938,,,,,,0.24039,,,,,,1.0462,,categorical-20002-both_sexes-1261.tsv.bgz,categorical-20002-both_sexes-1261.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1261.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1261.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1261.tsv.bgz.tbi,540906701,1752111,9b1a706f7b6629235d136c23916c462e,296a22daaa4724b0bd7dc484fc2edbaf,CA_Medical_conditions_h0.24039_n1689,G35,0,CA_multiple_sclerosis_h0.24039,1.05,h2_z_insignificant,,0.0032,G35,0
categorical,20002,both_sexes,1331,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",pernicious anaemia,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1331.tsv.bgz.tbi,1468,1092,376,"CSA,EUR",2,,,56,,1277,,,,8793,,419196,,,,0.0881,,0.17124,,,,1.0426,,1.0122,,categorical-20002-both_sexes-1331.tsv.bgz,categorical-20002-both_sexes-1331.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1331.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1331.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1331.tsv.bgz.tbi,1071281412,1925051,3cb9eb105d1bf5b8265906ff10716741,75f1f345ab7909c7bbac587f1e24a2c3,CA_pernicious_anaemia_h0.17124_n1468,D51.0,0,CA_pernicious_anaemia_h0.17124,1.03,h2_z_insignificant,,0.0023,D51,0
categorical,20002,both_sexes,1464,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",rheumatoid arthritis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1464.tsv.bgz.tbi,5422,3766,1656,"AFR,CSA,EUR",3,53,,120,,4743,,6571,,8729,,415730,,0.0283,,0.16665,,0.079219,,1.0069,,0.98738,,1.0575,,categorical-20002-both_sexes-1464.tsv.bgz,categorical-20002-both_sexes-1464.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1464.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1464.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1464.tsv.bgz.tbi,1587736382,2049182,0d186daeebc8fe13087fb6f1da34b2c9,0f1079ca5d96b9384156dbae7edf9de9,CA_rheumatoid_arthritis_h0.07922_n5422,M05.9,0,CA_rheumatoid_arthritis_h0.07922,1.06,h2_z_insignificant,,0.0077,M06.9,0
categorical,20002,both_sexes,1494,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",varicose veins,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1494.tsv.bgz.tbi,1711,1120,591,EUR,1,,,,,1510,,,,,,418963,,,,,,0.2291,,,,,,1.0428,,categorical-20002-both_sexes-1494.tsv.bgz,categorical-20002-both_sexes-1494.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1494.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1494.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1494.tsv.bgz.tbi,540526260,1752044,c96238cf9f3a0cb06e647d7482cb09f6,b81471485773696dd47eb75a5faed135,CA_Medical_conditions_h0.22910_n1711,I83,0,CA_varicose_veins_h0.22910,1.02,h2_z_insignificant,,0.0023,I83,0
categorical,20002,both_sexes,1637,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",fracture wrist / colles fracture,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1637.tsv.bgz.tbi,1084,539,545,EUR,1,,,,,961,,,,,,419512,,,,,,0.062277,,,,,,0.99929,,categorical-20002-both_sexes-1637.tsv.bgz,categorical-20002-both_sexes-1637.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1637.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1637.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1637.tsv.bgz.tbi,536882904,1751947,3f5b5e140e8f6b45bcec0ec2b51b3c29,eb907b5b55b152c8b321345c7ff2592e,CA_Medical_conditions_h0.06228_n1084,S52.531A,0,CA_fracture_wrist_colles_fracture_h0.06228,1.01,h2_z_insignificant,,0.0006,S62,0
categorical,20002,both_sexes,1289,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",schizophrenia,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1289.tsv.bgz.tbi,582,186,396,EUR,1,,,,,455,,,,,,420018,,,,,,0.17569,,,,,,1.0085,,categorical-20002-both_sexes-1289.tsv.bgz,categorical-20002-both_sexes-1289.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1289.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1289.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1289.tsv.bgz.tbi,528841444,1751297,f5767a7ce90ea944780e77038387c3e5,2d0cf7beb04e14cbf845a59124c28b87,CA_Medical_conditions_h0.17569_n582,F20,0,CA_schizophrenia_h0.17569,1,h2_z_insignificant,,0.0036,F20,0
categorical,20002,both_sexes,1478,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",cervical spondylosis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1478.tsv.bgz.tbi,3349,2131,1218,EUR,1,,,,,3044,,,,,,417429,,,,,,0.085936,,,,,,1.0218,,categorical-20002-both_sexes-1478.tsv.bgz,categorical-20002-both_sexes-1478.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1478.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1478.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1478.tsv.bgz.tbi,544802111,1752000,76a7ea9b8713446b4e276612de73242f,2d357db92792962ea63f24258bdcf0b6,CA_Medical_conditions_h0.08594_n3349,M43.02,0,CA_cervical_spondylosis_h0.08594,1.06,h2_z_insignificant,,0.0033,M47,0
categorical,20001,both_sexes,1059,,"Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".",malignant melanoma,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1059.tsv.bgz.tbi,3594,2145,1449,EUR,1,,,,,3322,,,,,,417151,,,,,,0.050005,,,,,,1.0427,,categorical-20001-both_sexes-1059.tsv.bgz,categorical-20001-both_sexes-1059.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1059.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1059.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1059.tsv.bgz.tbi,545359244,1752053,8974f29aec71d8d5563eca5246b414ed,7df8650f6dfb70824cf8bab12867afe2,CA_Medical_conditions_h0.05001_n3594,C43.51,0,CA_malignant_melanoma_h0.05001,1.03,h2_z_insignificant,,0.0043,C43,0
categorical,20002,both_sexes,1078,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",heart valve problem/heart murmur,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1078.tsv.bgz.tbi,3239,1955,1284,EUR,1,,,,,2866,,,,,,417607,,,,,,0.058461,,,,,,1.0121,,categorical-20002-both_sexes-1078.tsv.bgz,categorical-20002-both_sexes-1078.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1078.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1078.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1078.tsv.bgz.tbi,544590696,1752095,b0e08f556351acd4333716186414695f,29eddd3622d9467f68adf40579a72418,CA_Medical_conditions_h0.05846_n3239,T82.02,0,CA_heart_valve_problem_heart_murmur_h0.05846,1.05,h2_z_insignificant,,0.0028,R01,0
categorical,20002,both_sexes,1457,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",duodenal ulcer,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1457.tsv.bgz.tbi,1967,713,1254,EUR,1,,,,,1709,,,,,,418764,,,,,,0.071316,,,,,,1.0347,,categorical-20002-both_sexes-1457.tsv.bgz,categorical-20002-both_sexes-1457.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1457.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1457.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1457.tsv.bgz.tbi,541546567,1752146,7191331106331acc56db6ad228ea35bd,b6694f6b49a1c6180d642045ba3cc11d,CA_Medical_conditions_h0.07132_n1967,K26.4,0,CA_duodenal_ulcer_h0.07132,1.04,h2_z_insignificant,,0.002,K26,0
categorical,20002,both_sexes,1471,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",atrial fibrillation,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1471.tsv.bgz.tbi,3526,1110,2416,EUR,1,,,,,3240,,,,,,417233,,,,,,0.14715,,,,,,1.0553,,categorical-20002-both_sexes-1471.tsv.bgz,categorical-20002-both_sexes-1471.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1471.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1471.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1471.tsv.bgz.tbi,544994065,1751980,74898fa3140e80b2d3e5d6d8decd1d63,e6e913c6b60123be8fa9273df418224a,CA_Medical_conditions_h0.14715_n3526,I48.0,0,CA_atrial_fibrillation_h0.14715,1.02,h2_z_insignificant,,0.0064,I48,0
categorical,20002,both_sexes,1500,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",vertigo,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1500.tsv.bgz.tbi,563,403,160,EUR,1,,,,,480,,,,,,419993,,,,,,0.079778,,,,,,0.96917,,categorical-20002-both_sexes-1500.tsv.bgz,categorical-20002-both_sexes-1500.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1500.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1500.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1500.tsv.bgz.tbi,529788338,1751270,663e0bcf02229383ff3ffb24ec96da74,5a34e42f4cabd658ac602035d8c939c1,CA_Medical_conditions_h0.07978_n563,A88.1,0,CA_vertigo_h0.07978,1.02,h2_z_insignificant,,0.0008,R42,0
categorical,20002,both_sexes,1243,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",psychological/psychiatric problem,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1243.tsv.bgz.tbi,465,257,208,EUR,1,,,,,398,,,,,,420075,,,,,,0.24214,,,,,,0.97562,,categorical-20002-both_sexes-1243.tsv.bgz,categorical-20002-both_sexes-1243.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1243.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1243.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1243.tsv.bgz.tbi,526782338,1751454,f4001329133367accbec829da6f8c678,8086143d0dee6a7b380dee50949c6174,CA_Medical_conditions_h0.24214_n465,Z65.8,0,CA_psychological_psychiatric_problem_h0.24214,1.01,h2_z_insignificant,,0.003,UNC,0
categorical,20002,both_sexes,1371,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",sarcoidosis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1371.tsv.bgz.tbi,971,522,449,EUR,1,,,,,809,,,,,,419664,,,,,,0.22162,,,,,,1.0389,,categorical-20002-both_sexes-1371.tsv.bgz,categorical-20002-both_sexes-1371.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1371.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1371.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1371.tsv.bgz.tbi,535543016,1751462,5da7a054a31f66b8b9be14fac99140d6,df10cc86ce490ab49675d17bb4a0758e,CA_Medical_conditions_h0.22162_n971,D86.9,1,CA_sarcoidosis_h0.22162,1.03,h2_z_insignificant,,0.0067,D86,0
categorical,20002,both_sexes,1417,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",nasal polyps,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1417.tsv.bgz.tbi,2037,697,1340,EUR,1,,,,,1843,,,,,,418630,,,,,,0.13798,,,,,,1.0429,,categorical-20002-both_sexes-1417.tsv.bgz,categorical-20002-both_sexes-1417.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1417.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1417.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1417.tsv.bgz.tbi,541701173,1751992,cfa4cf735b0caa36ffeac95d233116dc,409e7b10fb521b81dc4080cf8be93951,CA_Medical_conditions_h0.13798_n2037,J33.9,0,CA_nasal_polyps_h0.13798,1.04,h2_z_insignificant,,0.0059,J33,0
categorical,20002,both_sexes,1458,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",diverticular disease/diverticulitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1458.tsv.bgz.tbi,5203,3385,1818,EUR,1,,,,,4781,,,,,,415692,,,,,,0.083806,,,,,,1.0443,,categorical-20002-both_sexes-1458.tsv.bgz,categorical-20002-both_sexes-1458.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1458.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1458.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1458.tsv.bgz.tbi,546332038,1752206,b13ce3bb65e9927623ba244a67919452,1f33a6f298c1eb67c5f6fe735424c4fd,CA_Medical_conditions_h0.08381_n5203,K57.1,0,CA_diverticular_disease_diverticulitis_h0.08381,1.07,h2_z_insignificant,,0.0098,K57,0
categorical,20002,both_sexes,1505,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",haemorrhoids / piles,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1505.tsv.bgz.tbi,1362,527,835,"CSA,EUR",2,,,67,,1087,,,,8782,,419386,,,,0.1826,,0.094514,,,,1.0082,,0.98109,,categorical-20002-both_sexes-1505.tsv.bgz,categorical-20002-both_sexes-1505.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1505.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1505.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1505.tsv.bgz.tbi,1068655765,1924371,3d3a1a1782c66353e10316c22a613d20,9f5293b554eb0d762adc2906f6a68dd2,CA_haemorrhoids_piles_h0.09451_n1362,K64,0,CA_haemorrhoids_piles_h0.09451,0.986,h2_z_insignificant,,0.0035,K64,0
