trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_annot,Added_new,ICD10_code,new_pheno_annot
icd10,W45,both_sexes,,,W45 Foreign body or object entering through skin,truncated: true,,Chapter XX External causes of morbidity and mortality | W20-W49 Exposure to inanimate mechanical forces | W45 Foreign body or object entering through skin,680,254,379,EUR,1,NA,NA,NA,NA,604,NA,NA,NA,NA,NA,419927,NA,NA,NA,NA,NA,0.13669,NA,NA,NA,NA,NA,0.98738,NA,icd10-W45-both_sexes.tsv.bgz,icd10-W45-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W45-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W45-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W45-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W45-both_sexes.tsv.bgz.tbi,532450056,1751541,406f2d78a47fda4139de9abb19382b7e,e3f8dd99264dddd6a01ba0310f513e77,IC_Foreign_body_or_object_entering_through_skin_h0.13669_n680,environmental_injuries,IC_Foreign_body_or_object_entering_through_skin_h013669_n680_604,0,W45,IC_Foreign_body_or_object_entering_through_skin_h0.13669_W45
icd10,W49,both_sexes,,,W49 Exposure to other and unspecified inanimate mechanical forces,truncated: true,,Chapter XX External causes of morbidity and mortality | W20-W49 Exposure to inanimate mechanical forces | W49 Exposure to other and unspecified inanimate mechanical forces,179,53,116,EUR,1,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,420370,NA,NA,NA,NA,NA,0.057808,NA,NA,NA,NA,NA,0.97435,NA,icd10-W49-both_sexes.tsv.bgz,icd10-W49-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W49-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W49-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W49-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W49-both_sexes.tsv.bgz.tbi,513145111,1750265,da2327ff16589b4dc4f4b10fcd645651,14b952f4169c2e73dc4fde880bb24ce3,IC_Exposure_to_other_and_unspecified_inanimate_mechanical_forces_h0.05781_n179,environmental_injuries,IC_Exposure_to_other_and_unspecified_inanimate_mechanical_forces_h005781_n179_161,0,W49,IC_Exposure_to_other_and_unspecified_inanimate_mechanical_forces_h0.05781_W49
icd10,W50,both_sexes,,,"W50 Hit, struck, kicked, twisted, bitten or scratched by another person",truncated: true,,"Chapter XX External causes of morbidity and mortality | W50-W64 Exposure to animate mechanical forces | W50 Hit, struck, kicked, twisted, bitten or scratched by another person",242,50,171,EUR,1,NA,NA,NA,NA,209,NA,NA,NA,NA,NA,420322,NA,NA,NA,NA,NA,0.062645,NA,NA,NA,NA,NA,0.99071,NA,icd10-W50-both_sexes.tsv.bgz,icd10-W50-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W50-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W50-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W50-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W50-both_sexes.tsv.bgz.tbi,517732718,1750988,53b2220e640deb6afd3fe01e674c1a79,80d5ffbeeb44031870843465d68a15bb,IC_Hit_struck_kicked_twisted_bitten_or_scratched_by_another_person_h0.06265_n242,environmental_injuries,IC_Hit_struck_kicked_twisted_bitten_or_scratched_by_another_person_h006265_n242_209,0,W50,IC_Hit_struck_kicked_twisted_bitten_or_scratched_by_another_person_h0.06265_W50
icd10,W54,both_sexes,,,W54 Bitten or struck by dog,truncated: true,,Chapter XX External causes of morbidity and mortality | W50-W64 Exposure to animate mechanical forces | W54 Bitten or struck by dog,748,406,291,EUR,1,NA,NA,NA,NA,682,NA,NA,NA,NA,NA,419849,NA,NA,NA,NA,NA,0.079075,NA,NA,NA,NA,NA,0.99317,NA,icd10-W54-both_sexes.tsv.bgz,icd10-W54-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W54-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W54-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W54-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W54-both_sexes.tsv.bgz.tbi,533424095,1751571,9d122ec7ac42e1525817e273530147b5,877dd860f6e8c947177737825a91864b,IC_Bitten_or_struck_by_dog_h0.07908_n748,environmental_injuries,IC_Bitten_or_struck_by_dog_h007908_n748_682,0,W54,IC_Bitten_or_struck_by_dog_h0.07908_W54
icd10,W57,both_sexes,,,W57 Bitten or stung by non-venomous insect and other non-venomous arthropods,truncated: true,,Chapter XX External causes of morbidity and mortality | W50-W64 Exposure to animate mechanical forces | W57 Bitten or stung by non-venomous insect and other non-venomous arthropods,534,265,218,EUR,1,NA,NA,NA,NA,460,NA,NA,NA,NA,NA,420071,NA,NA,NA,NA,NA,0.11031,NA,NA,NA,NA,NA,0.99975,NA,icd10-W57-both_sexes.tsv.bgz,icd10-W57-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W57-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W57-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W57-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W57-both_sexes.tsv.bgz.tbi,529267922,1751040,8c4a41b28ea14dcf48502674f66ba61f,a15b48c647a5af10273149689a450736,IC_Bitten_or_stung_by_non-venomous_insect_and_other_non-venomous_arthropods_h0.11031_n534,environmental_injuries,IC_Bitten_or_stung_by_non_venomous_insect_and_other_non_venomous_arthropods_h011031_n534_460,0,W57,IC_Bitten_or_stung_by_non_venomous_insect_and_other_non_venomous_arthropods_h0.11031_W57
icd10,W79,both_sexes,,,W79 Inhalation and ingestion of food causing obstruction of respiratory tract,truncated: true,,Chapter XX External causes of morbidity and mortality | W75-W84 Other accidental threats to breathing | W79 Inhalation and ingestion of food causing obstruction of respiratory tract,205,67,114,EUR,1,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,420359,NA,NA,NA,NA,NA,0.23059,NA,NA,NA,NA,NA,0.97207,NA,icd10-W79-both_sexes.tsv.bgz,icd10-W79-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W79-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W79-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-W79-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-W79-both_sexes.tsv.bgz.tbi,513822927,1750514,2d5123df546d2dcc6ac9c001ab6b2c17,27167c411b09bb24f0eff214409c702b,IC_Inhalation_and_ingestion_of_food_causing_obstruction_of_respiratory_tract_h0.23059_n205,environmental_injuries,IC_Inhalation_and_ingestion_of_food_causing_obstruction_of_respiratory_tract_h023059_n205_172,0,W79,IC_Inhalation_and_ingestion_of_food_causing_obstruction_of_respiratory_tract_h0.23059_W79
icd10,X60,both_sexes,,,"X60 Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",truncated: true,,"Chapter XX External causes of morbidity and mortality | X60-X84 Intentional self-harm | X60 Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",1747,960,662,EUR,1,NA,NA,NA,NA,1566,NA,NA,NA,NA,NA,418965,NA,NA,NA,NA,NA,0.22236,NA,NA,NA,NA,NA,1.043,NA,icd10-X60-both_sexes.tsv.bgz,icd10-X60-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-X60-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-X60-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-X60-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-X60-both_sexes.tsv.bgz.tbi,541001246,1752105,2f4c40c29245a0e1583789ddcd9f9276,a4b046f0ad368f22664ea64060afba54,IC_Intentional_self-poisoning_by_and_exposure_to_nonopioid_analgesics_antipyretics_and_antirheumatics_h0.22236_n1747,environmental_injuries,IC_Intentional_self_poisoning_by_and_exposure_to_nonopioid_analgesics_antipyretics_and_antirheumatics_h022236_n1747_1566,0,X60,IC_Intentional_self_poisoning_by_and_exposure_to_nonopioid_analgesics_antipyretics_and_antirheumatics_h0.22236_X60
icd10,X61,both_sexes,,,"X61 Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, anti-Parkinsonism and psychotropic drugs, not elsewhere classified",truncated: true,,"Chapter XX External causes of morbidity and mortality | X60-X84 Intentional self-harm | X61 Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, anti-Parkinsonism and psychotropic drugs, not elsewhere classified",1760,985,632,EUR,1,NA,NA,NA,NA,1559,NA,NA,NA,NA,NA,418972,NA,NA,NA,NA,NA,0.12058,NA,NA,NA,NA,NA,1.0253,NA,icd10-X61-both_sexes.tsv.bgz,icd10-X61-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-X61-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-X61-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-X61-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-X61-both_sexes.tsv.bgz.tbi,540965172,1752046,5d21492a6aa8dcbef2c404cb979c8eed,0ab993423faf2435f8f330217c5987e5,IC_Intentional_self-poisoning_by_and_exposure_to_antiepileptic_sedative-hypnotic_anti-Parkinsonism_and_psychotropic_drugs_not_elsewhere_classified_h0.12058_n1760,environmental_injuries,IC_Intentional_self_poisoning_by_and_exposure_to_antiepileptic_sedative_hypnotic_anti_Parkinsonism_and_psychotropic_drugs_not_elsewhere_classified_h012058_n1760_1559,0,X61,IC_Intentional_self_poisoning_by_and_exposure_to_antiepileptic_sedative_hypnotic_anti_Parkinsonism_and_psychotropic_drugs_not_elsewhere_classified_h0.12058_X61
icd10,X62,both_sexes,,,"X62 Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",truncated: true,,"Chapter XX External causes of morbidity and mortality | X60-X84 Intentional self-harm | X62 Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",604,306,251,EUR,1,NA,NA,NA,NA,541,NA,NA,NA,NA,NA,419990,NA,NA,NA,NA,NA,0.212,NA,NA,NA,NA,NA,1.013,NA,icd10-X62-both_sexes.tsv.bgz,icd10-X62-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-X62-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-X62-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-X62-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-X62-both_sexes.tsv.bgz.tbi,531199377,1751477,2065084b21832570223307dc6aa87d5a,e55b9e59d4f4c511c7903542656c6c92,IC_Intentional_self-poisoning_by_and_exposure_to_narcotics_and_psychodysleptics_[hallucinogens]_not_elsewhere_classified_h0.21200_n604,environmental_injuries,IC_Intentional_self_poisoning_by_and_exposure_to_narcotics_and_psychodysleptics_hallucinogens_not_elsewhere_classified_h021200_n604_541,0,X62,IC_Intentional_self_poisoning_by_and_exposure_to_narcotics_and_psychodysleptics_hallucinogens_not_elsewhere_classified_h0.21200_X62
icd10,Y41,both_sexes,,,Y41 Other systemic anti-infectives and antiparasitics,truncated: true,,"Chapter XX External causes of morbidity and mortality | Y40-Y59 Drugs, medicaments and biological substances causing adverse effects in therapeutic use | Y41 Other systemic anti-infectives and antiparasitics",270,158,86,EUR,1,NA,NA,NA,NA,231,NA,NA,NA,NA,NA,420300,NA,NA,NA,NA,NA,0.071266,NA,NA,NA,NA,NA,0.97465,NA,icd10-Y41-both_sexes.tsv.bgz,icd10-Y41-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y41-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y41-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y41-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y41-both_sexes.tsv.bgz.tbi,519658781,1750644,39b18ca60e0fee44724c7e190aa25e45,61fe0bfa0c8f7869020921eb111b77f8,IC_Other_systemic_anti-infectives_and_antiparasitics_h0.07127_n270,environmental_injuries,IC_Other_systemic_anti_infectives_and_antiparasitics_h007127_n270_231,0,Y41,IC_Other_systemic_anti_infectives_and_antiparasitics_h0.07127_Y41
icd10,Y49,both_sexes,,,"Y49 Psychotropic drugs, not elsewhere classified",truncated: true,,"Chapter XX External causes of morbidity and mortality | Y40-Y59 Drugs, medicaments and biological substances causing adverse effects in therapeutic use | Y49 Psychotropic drugs, not elsewhere classified",229,123,81,EUR,1,NA,NA,NA,NA,196,NA,NA,NA,NA,NA,420335,NA,NA,NA,NA,NA,0.093843,NA,NA,NA,NA,NA,0.95403,NA,icd10-Y49-both_sexes.tsv.bgz,icd10-Y49-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y49-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y49-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y49-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y49-both_sexes.tsv.bgz.tbi,514731898,1750931,8570645e1d7b01804ad54ce88a629185,386789ae7d6b5712b16458aecd864fe4,IC_Psychotropic_drugs_not_elsewhere_classified_h0.09384_n229,environmental_injuries,IC_Psychotropic_drugs_not_elsewhere_classified_h009384_n229_196,0,Y49,IC_Psychotropic_drugs_not_elsewhere_classified_h0.09384_Y49
icd10,Y54,both_sexes,,,Y54 Agents primarily affecting water-balance and mineral and uric acid metabolism,truncated: true,,"Chapter XX External causes of morbidity and mortality | Y40-Y59 Drugs, medicaments and biological substances causing adverse effects in therapeutic use | Y54 Agents primarily affecting water-balance and mineral and uric acid metabolism",452,198,216,EUR,1,NA,NA,NA,NA,388,NA,NA,NA,NA,NA,420143,NA,NA,NA,NA,NA,0.060789,NA,NA,NA,NA,NA,1.0061,NA,icd10-Y54-both_sexes.tsv.bgz,icd10-Y54-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y54-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y54-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y54-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y54-both_sexes.tsv.bgz.tbi,527013453,1751181,2192c1e7d6a305c00326dc7a7a227ee5,fea4100f23c393b2a9af4f3994262676,IC_Agents_primarily_affecting_water-balance_and_mineral_and_uric_acid_metabolism_h0.06079_n452,environmental_injuries,IC_Agents_primarily_affecting_water_balance_and_mineral_and_uric_acid_metabolism_h006079_n452_388,0,Y54,IC_Agents_primarily_affecting_water_balance_and_mineral_and_uric_acid_metabolism_h0.06079_Y54
icd10,Y60,both_sexes,,,"Y60 Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care",truncated: true,,"Chapter XX External causes of morbidity and mortality | Y60-Y69 Misadventures to patients during surgical and medical care | Y60 Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care",895,485,336,EUR,1,NA,NA,NA,NA,760,NA,NA,NA,NA,NA,419771,NA,NA,NA,NA,NA,0.13303,NA,NA,NA,NA,NA,1.0227,NA,icd10-Y60-both_sexes.tsv.bgz,icd10-Y60-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y60-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y60-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y60-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y60-both_sexes.tsv.bgz.tbi,534779659,1751733,fb438e07579100e83448b404e88e48a2,e3e58c2c39e92fd0354aad3f88302588,IC_Unintentional_cut_puncture_perforation_or_haemorrhage_during_surgical_and_medical_care_h0.13303_n895,environmental_injuries,IC_Unintentional_cut_puncture_perforation_or_haemorrhage_during_surgical_and_medical_care_h013303_n895_760,0,Y60,IC_Unintentional_cut_puncture_perforation_or_haemorrhage_during_surgical_and_medical_care_h0.13303_Y60
icd10,Y88,both_sexes,,,Y88 Sequelae of surgical and medical care as external cause,truncated: true,,Chapter XX External causes of morbidity and mortality | Y85-Y89 Sequelae of external causes of morbidity and mortality | Y88 Sequelae of surgical and medical care as external cause,237,147,76,EUR,1,NA,NA,NA,NA,212,NA,NA,NA,NA,NA,420319,NA,NA,NA,NA,NA,0.11731,NA,NA,NA,NA,NA,0.98997,NA,icd10-Y88-both_sexes.tsv.bgz,icd10-Y88-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y88-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y88-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Y88-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Y88-both_sexes.tsv.bgz.tbi,518131474,1751098,4f7d5ce04b0acd8f1e82cfef1ae0a7bf,97c976177d832237b54bca599719c27e,IC_Sequelae_of_surgical_and_medical_care_as_external_cause_h0.11731_n237,environmental_injuries,IC_Sequelae_of_surgical_and_medical_care_as_external_cause_h011731_n237_212,0,Y88,IC_Sequelae_of_surgical_and_medical_care_as_external_cause_h0.11731_Y88
icd10,Z00,both_sexes,,,Z00 General examination and investigation of persons without complaint or reported diagnosis,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z00-Z13 Persons encountering health services for examination and investigation | Z00 General examination and investigation of persons without complaint or reported diagnosis,1028,525,420,EUR,1,NA,NA,NA,NA,906,NA,NA,NA,NA,NA,419625,NA,NA,NA,NA,NA,0.12382,NA,NA,NA,NA,NA,1.0391,NA,icd10-Z00-both_sexes.tsv.bgz,icd10-Z00-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z00-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z00-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z00-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z00-both_sexes.tsv.bgz.tbi,536367258,1751787,6325faa6349bc1ded75e9fa671fa50cc,0ecc498285900ef0e701fb0c64dd04c6,IC_General_examination_and_investigation_of_persons_without_complaint_or_reported_diagnosis_h0.12382_n1028,lifestyle_environment,IC_General_examination_and_investigation_of_persons_without_complaint_or_reported_diagnosis_h012382_n1028_906,0,Z00,IC_General_examination_and_investigation_of_persons_without_complaint_or_reported_diagnosis_h0.12382_Z00
icd10,Z02,both_sexes,,,Z02 Examination and encounter for administrative purposes,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z00-Z13 Persons encountering health services for examination and investigation | Z02 Examination and encounter for administrative purposes,3065,1648,1262,EUR,1,NA,NA,NA,NA,2836,NA,NA,NA,NA,NA,417695,NA,NA,NA,NA,NA,0.16029,NA,NA,NA,NA,NA,1.0355,NA,icd10-Z02-both_sexes.tsv.bgz,icd10-Z02-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z02-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z02-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z02-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z02-both_sexes.tsv.bgz.tbi,544200860,1752052,5f1128ec8edc0fb3cfe15e366576b49f,be92fa97dfe948b8d648be2cfb483193,IC_Examination_and_encounter_for_administrative_purposes_h0.16029_n3065,lifestyle_environment,IC_Examination_and_encounter_for_administrative_purposes_h016029_n3065_2836,0,Z02,IC_Examination_and_encounter_for_administrative_purposes_h0.16029_Z02
icd10,Z11,both_sexes,,,Z11 Special screening examination for infectious and parasitic diseases,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z00-Z13 Persons encountering health services for examination and investigation | Z11 Special screening examination for infectious and parasitic diseases,948,476,367,EUR,1,NA,NA,NA,NA,759,NA,NA,NA,NA,NA,419772,NA,NA,NA,NA,NA,0.14148,NA,NA,NA,NA,NA,1.0167,NA,icd10-Z11-both_sexes.tsv.bgz,icd10-Z11-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z11-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z11-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z11-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z11-both_sexes.tsv.bgz.tbi,534773983,1751757,d329dd3290c2cc33e7cdc7cd08b47c67,e45e2f73826f1d29a71ed14153dad605,IC_Special_screening_examination_for_infectious_and_parasitic_diseases_h0.14148_n948,lifestyle_environment,IC_Special_screening_examination_for_infectious_and_parasitic_diseases_h014148_n948_759,0,Z11,IC_Special_screening_examination_for_infectious_and_parasitic_diseases_h0.14148_Z11
icd10,Z40,both_sexes,,,Z40 Prophylactic surgery,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z40-Z54 Persons encountering health services for specific procedures and health care | Z40 Prophylactic surgery,930,796,58,EUR,1,NA,NA,NA,NA,835,NA,NA,NA,NA,NA,419696,NA,NA,NA,NA,NA,0.19721,NA,NA,NA,NA,NA,1.016,NA,icd10-Z40-both_sexes.tsv.bgz,icd10-Z40-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z40-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z40-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z40-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z40-both_sexes.tsv.bgz.tbi,535682936,1751677,0a4312d792e82abc2fb092d9624f09ff,9686c390a50d290786b53dd7b79126cb,IC_Prophylactic_surgery_h0.19721_n930,lifestyle_environment,IC_Prophylactic_surgery_h019721_n930_835,0,Z40,IC_Prophylactic_surgery_h0.19721_Z40
icd10,Z42,both_sexes,,,Z42 Follow-up care involving plastic surgery,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z40-Z54 Persons encountering health services for specific procedures and health care | Z42 Follow-up care involving plastic surgery,3195,2606,329,EUR,1,NA,NA,NA,NA,2819,NA,NA,NA,NA,NA,417712,NA,NA,NA,NA,NA,0.074676,NA,NA,NA,NA,NA,1.0417,NA,icd10-Z42-both_sexes.tsv.bgz,icd10-Z42-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z42-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z42-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z42-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z42-both_sexes.tsv.bgz.tbi,544438036,1751938,b5b637aa2a42f23d2227a293e6f882b6,a1a4eb1685b4cf31eb72f4f48c3b8449,IC_Follow-up_care_involving_plastic_surgery_h0.07468_n3195,lifestyle_environment,IC_Follow_up_care_involving_plastic_surgery_h007468_n3195_2819,0,Z42,IC_Follow_up_care_involving_plastic_surgery_h0.07468_Z42
