trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,6143,both_sexes,4,,Transport type for commuting to job workplace,"ACE touchscreen question ""What types of transport do you use to get to and from work? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you have more than one 'current job' then answer this question for your MAIN job only. If you use more than one form of transport then select all that apply       ~F6143~ was collected from participants who indicated they were in paid employment or self-employed, as defined by their answers to ~F6142~ except those who indicated they always work from home, as defined by their answers to ~F6142~",Cycle,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6143-both_sexes-4.tsv.bgz.tbi,19581,6918,12663,"AFR,AMR,CSA,EAS,EUR,MID",6,140,56,107,94,17163,50,4083,526,4830,1491,204457,747,0.0817,0.0983,0.0391,0.0662,0.061836,0.0599,1.005,0.96713,1.0132,0.9952,1.0667,1.0302,categorical-6143-both_sexes-4.tsv.bgz,categorical-6143-both_sexes-4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6143-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6143-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6143-both_sexes-4.tsv.bgz.tbi,2313787591,2243140,66b6ffe22dd51efb62ab511ab84bc3c4,9dcd21e17067d9cc96115c610b4c422d,CA_Cycle_to_work_h0.06184_n19581,V11,0,CA_Cycle_to_work_h0.06184,1.05,not_EUR_plus_1,,0.0298,not_found,0
categorical,6146,both_sexes,1,,Attendance/disability/mobility allowance,"ACE touchscreen question ""Do you receive any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Only select a response if you personally receive the benefit. Do not include if your spouse or someone in your household receives one of these benefits.",Attendance allowance,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Other sociodemographic factors,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-1.tsv.bgz.tbi,3525,1691,1834,"AFR,CSA,EUR",3,52,,102,,3017,,6322,,8181,,414481,,0.0556,,0.0554,,0.065645,,0.99444,,0.99621,,1.0561,,categorical-6146-both_sexes-1.tsv.bgz,categorical-6146-both_sexes-1.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-1.tsv.bgz.tbi,1570457124,2046032,f580aca6672ed22f208e8b85086c85f6,b4a3bfbd86ce02c984e61781f8b23303,CA_Other_sociodemographic_factors_h0.06564_n3525,,0,CA_Other_sociodemographic_factors_h0.06564,1.06,h2_z_insignificant,,0.0045,not_found,1
categorical,6146,both_sexes,100,,Attendance/disability/mobility allowance,"ACE touchscreen question ""Do you receive any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Only select a response if you personally receive the benefit. Do not include if your spouse or someone in your household receives one of these benefits.",None of the above,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Other sociodemographic factors,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-100.tsv.bgz.tbi,450896,245477,205419,"AFR,AMR,CSA,EAS,EUR,MID",6,5905,899,7569,2488,393011,1353,469,46,714,65,24487,160,0,0.0804,0.0082,0.031,0.076839,0.0625,0.97964,1.0147,0.99398,0.99969,1.1366,0.98652,categorical-6146-both_sexes-100.tsv.bgz,categorical-6146-both_sexes-100.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-100.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-100.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-100.tsv.bgz.tbi,2387235523,2251583,3eb5027d5bcd84f6fd3e1a842f7d8ccf,f86543eba980925808e4ca702e5ce0c5,CA_Other_sociodemographic_factors_h0.07684_n450896,Z89.221,0,CA_Other_sociodemographic_factors_h0.07684,1.15,PASS,"CSA,EUR",0.0315,not_found,1
categorical,6146,both_sexes,2,,Attendance/disability/mobility allowance,"ACE touchscreen question ""Do you receive any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Only select a response if you personally receive the benefit. Do not include if your spouse or someone in your household receives one of these benefits.",Disability living allowance,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Other sociodemographic factors,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-2.tsv.bgz.tbi,21569,11169,10400,"AFR,CSA,EUR,MID",4,403,,523,,18509,122,5971,,7760,,398989,1391,0,,0.029,,0.08098,0.0602,1.0046,,0.99378,,1.1027,1.0243,categorical-6146-both_sexes-2.tsv.bgz,categorical-6146-both_sexes-2.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-2.tsv.bgz.tbi,1962839127,2142581,ba39f1c91c33b0cea497b5a01f30c635,35b9641576f3b966f5481d30ffa9feca,CA_Other_sociodemographic_factors_h0.08098_n21569,Z73.6,0,CA_Other_sociodemographic_factors_h0.08098,1.1,PASS,"CSA,EUR",0.0259,not_found,1
categorical,6146,both_sexes,3,,Attendance/disability/mobility allowance,"ACE touchscreen question ""Do you receive any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Only select a response if you personally receive the benefit. Do not include if your spouse or someone in your household receives one of these benefits.",Blue badge,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Other sociodemographic factors,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-3.tsv.bgz.tbi,17097,9124,7973,"AFR,CSA,EUR,MID",4,183,,392,,15062,64,6191,,7891,,402436,1449,0,,0,,0.086808,0.0629,1.01,,0.99101,,1.11,1.0453,categorical-6146-both_sexes-3.tsv.bgz,categorical-6146-both_sexes-3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6146-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6146-both_sexes-3.tsv.bgz.tbi,1931125664,2137222,46f8839914414a0e06cd0dcf5c94e5b7,0d450d82e796cc8fa3894a9d131b1708,CA_Other_sociodemographic_factors_h0.08681_n17097,Q13.5,0,CA_Other_sociodemographic_factors_h0.08681,1.1,PASS,"CSA,EUR",0.0236,not_found,1
categorical,6147,both_sexes,1,,Reason for glasses/contact lenses,"ACE touchscreen question ""Why were you prescribed glasses/contacts? (You can select more than one answer)"" The following checks were performed:  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   ~F6147~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~","For short-sightedness, i.e. only or mainly for distance viewing such as driving, cinema etc (called 'myopia')",UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-1.tsv.bgz.tbi,40654,22124,18530,"AFR,AMR,CSA,EAS,EUR,MID",6,994,104,1355,416,33358,188,5556,859,7326,2239,386580,1379,0.0383,0.0803,0.0473,0.0362,0.082333,0.0225,0.9757,0.969,0.99519,1.0066,1.202,0.98662,categorical-6147-both_sexes-1.tsv.bgz,categorical-6147-both_sexes-1.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-1.tsv.bgz.tbi,2413090791,2255627,8a1c3ae79c4e66f2772bcd336eabb862,105482604925ce647f5bf9e738ed0e92,CA_Eyesight_h0.08233_n40654,,0,CA_short_sighted_eyesight_h0.08233,1.17,fail_ratio,,0.0281,not_found,0
categorical,6147,both_sexes,2,,Reason for glasses/contact lenses,"ACE touchscreen question ""Why were you prescribed glasses/contacts? (You can select more than one answer)"" The following checks were performed:  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   ~F6147~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~","For long-sightedness, i.e. for distance and near, but particularly for near tasks like reading (called 'hypermetropia')",UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-2.tsv.bgz.tbi,21011,12290,8721,"AFR,AMR,CSA,EAS,EUR,MID",6,737,57,815,127,17229,106,5813,906,7866,2528,402709,1461,0,0.0669,0.023,0.0242,0.073287,0.0506,1.0158,1.0069,1.0126,1.0479,1.0761,1.0081,categorical-6147-both_sexes-2.tsv.bgz,categorical-6147-both_sexes-2.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-2.tsv.bgz.tbi,2391033870,2252770,1c6db51328ed655f460bc1a56b0f1186,a0df4dc067e78423578ebcfd11d8ac14,CA_Eyesight_h0.07329_n21011,,0,CA_long_sighted_eyesight_h0.07329,1.11,fail_ratio,,0.0116,not_found,0
categorical,6147,both_sexes,3,,Reason for glasses/contact lenses,"ACE touchscreen question ""Why were you prescribed glasses/contacts? (You can select more than one answer)"" The following checks were performed:  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   ~F6147~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~",For just reading/near work as you are getting older (called 'presbyopia'),UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-3.tsv.bgz.tbi,42726,23633,19093,"AFR,AMR,CSA,EAS,EUR,MID",6,1051,127,1193,303,35787,183,5499,836,7488,2352,384151,1384,0.0271,0.0547,0.0364,0.0612,0.065303,0.0722,0.97042,0.95984,0.97762,1.0068,1.1583,0.98253,categorical-6147-both_sexes-3.tsv.bgz,categorical-6147-both_sexes-3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-3.tsv.bgz.tbi,2413258192,2255582,fd5f64a451b32dc381b7ad1d9b24d962,e1091e351a1f9c5d5b79e8e8e0dd81c1,CA_Eyesight_h0.06530_n42726,,0,CA_reading_old_eyesight_h0.06530,1.15,h2_z_insignificant,,0.0041,not_found,0
categorical,6147,both_sexes,4,,Reason for glasses/contact lenses,"ACE touchscreen question ""Why were you prescribed glasses/contacts? (You can select more than one answer)"" The following checks were performed:  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   ~F6147~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~",For 'astigmatism',UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-4.tsv.bgz.tbi,13088,7956,5132,"AFR,AMR,CSA,EAS,EUR,MID",6,154,62,193,116,10995,54,6396,901,8488,2539,408943,1513,0.0132,0.0415,0.0423,0.0352,0.070156,0.0563,1.0097,0.999,1.0108,1.043,1.066,1.0598,categorical-6147-both_sexes-4.tsv.bgz,categorical-6147-both_sexes-4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-4.tsv.bgz.tbi,2320745101,2243566,ba2d1a1d94685a9b580f6824fc6945a9,dda08f6ef18cb769c9fc701d13207b6b,CA_Eyesight_h0.07016_n13088,H52.209,0,CA_astigmatism_eyesight_h0.07016,1.08,PASS,"AFR,EUR,MID",0.0107,not_found,0
categorical,6147,both_sexes,5,,Reason for glasses/contact lenses,"ACE touchscreen question ""Why were you prescribed glasses/contacts? (You can select more than one answer)"" The following checks were performed:  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   ~F6147~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~",For a 'squint' or 'turn' in an eye since childhood (called 'strabismus'),UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-5.tsv.bgz.tbi,1992,1231,761,EUR,1,,,,,1777,,,,,,418161,,,,,,0.15581,,,,,,1.0579,,categorical-6147-both_sexes-5.tsv.bgz,categorical-6147-both_sexes-5.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-5.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-5.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-5.tsv.bgz.tbi,542018138,1751895,47addf4738c9bda04fa411550251f631,5558ee940fdb93d978b39118fcfa99bc,CA_Eyesight_h0.15581_n1992,,0,CA_strabismus_eyesight_h0.15581,1.04,h2_z_insignificant,,0.0054,not_found,0
categorical,6147,both_sexes,6,,Reason for glasses/contact lenses,"ACE touchscreen question ""Why were you prescribed glasses/contacts? (You can select more than one answer)"" The following checks were performed:  If code -1 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   ~F6147~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~",For a 'lazy' eye or an eye with poor vision since childhood (called 'amblyopia'),UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-6.tsv.bgz.tbi,3866,2112,1754,"AFR,EUR",2,56,,,,3359,,6494,,,,416579,,0.10485,,,,0.11299,,1.0071,,,,1.0566,,categorical-6147-both_sexes-6.tsv.bgz,categorical-6147-both_sexes-6.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6147-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6147-both_sexes-6.tsv.bgz.tbi,1267459491,1964198,34e47e3959d24fe03c3861056d86dd90,8aaca3246d290a319df219b5466c3f83,CA_Eyesight_h0.11299_n3866,,0,CA_lazy_eyesight_h0.11299,1.07,h2_z_insignificant,,0.007,not_found,0
categorical,6148,both_sexes,1,,Eye problems/disorders,"ACE touchscreen question ""Has a doctor told you that you have any of the following problems with your eyes? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you are not sure if you have had any of the listed eye problems enter Do not know.",Diabetes related eye disease,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6148-both_sexes-1.tsv.bgz.tbi,3536,1267,2269,"AFR,CSA,EUR",3,185,,281,,2640,,3838,,4230,,132723,,0.046,,0.0475,,0.10501,,1.0159,,1.0125,,1.0422,,categorical-6148-both_sexes-1.tsv.bgz,categorical-6148-both_sexes-1.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6148-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6148-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6148-both_sexes-1.tsv.bgz.tbi,1632458328,2056833,a5eaeac5d6c98eaaa50e36defb95004d,d5d590a77f0f6ec6641e05f9b36b3e85,CA_Eyesight_h0.10501_n3536,H35.319,0,CA_diabetes_related_eyesight_h0.10501,1.07,h2_z_insignificant,,0.0191,not_found,0
categorical,6148,both_sexes,2,,Eye problems/disorders,"ACE touchscreen question ""Has a doctor told you that you have any of the following problems with your eyes? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you are not sure if you have had any of the listed eye problems enter Do not know.",Glaucoma,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6148-both_sexes-2.tsv.bgz.tbi,6996,3313,3683,"AFR,CSA,EUR",3,228,,198,,5907,,3795,,4313,,129456,,0.061,,0.0969,,0.10338,,0.98914,,1.0294,,1.0485,,categorical-6148-both_sexes-2.tsv.bgz,categorical-6148-both_sexes-2.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6148-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6148-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6148-both_sexes-2.tsv.bgz.tbi,1654985933,2061750,fe64119f943bda2dac7d21d973af6823,b1a807bd587bf19c651aae5fc1787dfa,CA_Eyesight_h0.10338_n6996,H40,0,CA_glaucoma_h0.10338,1.05,not_EUR_plus_1,,0.0369,H40,1
categorical,6148,both_sexes,3,,Eye problems/disorders,"ACE touchscreen question ""Has a doctor told you that you have any of the following problems with your eyes? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  If code -1 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you are not sure if you have had any of the listed eye problems enter Do not know.",Injury or trauma resulting in loss of vision,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6148-both_sexes-3.tsv.bgz.tbi,2922,1116,1806,"AFR,CSA,EUR",3,64,,56,,2499,,3959,,4455,,132864,,0.1173,,0.0211,,0.060176,,1.0398,,1.0067,,1.0385,,categorical-6148-both_sexes-3.tsv.bgz,categorical-6148-both_sexes-3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6148-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6148-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6148-both_sexes-3.tsv.bgz.tbi,1567599544,2046512,a57178e913e9c0be93da079995c83a76,f4454ad14cd3913d9067a0e6f934a70d,CA_Eyesight_h0.06018_n2922,S06.2X9A,0,CA_injury_lost_eyesight_h0.06018,1.05,h2_z_insignificant,,0.0176,not_found,0
categorical,6149,both_sexes,4,,Mouth/teeth dental problems,"ACE touchscreen question ""Do you have any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Answer this question thinking about the past year.",Loose teeth,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6149-both_sexes-4.tsv.bgz.tbi,20959,10549,10410,"AFR,AMR,CSA,EAS,EUR,MID",6,561,98,767,271,16744,168,5932,859,7758,2343,402234,1375,0.0105,0.0481,0.0381,0.0514,0.070932,0.0597,0.97753,0.97742,0.96736,1.0078,1.095,0.95857,categorical-6149-both_sexes-4.tsv.bgz,categorical-6149-both_sexes-4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6149-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6149-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6149-both_sexes-4.tsv.bgz.tbi,2387157281,2252348,cc5bd76eac80640f4f75efa427f4bf55,677c560e8df85cb81814deb2b80bddb1,CA_Mouth_h0.07093_n20959,A50.52,0,CA_loose_teeth_h0.07093,1.09,PASS,"CSA,EUR",0.015,not_found,0
categorical,6149,both_sexes,6,,Mouth/teeth dental problems,"ACE touchscreen question ""Do you have any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Answer this question thinking about the past year.",Dentures,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6149-both_sexes-6.tsv.bgz.tbi,80558,41940,38618,"AFR,AMR,CSA,EAS,EUR,MID",6,1146,163,876,502,71479,165,5347,794,7649,2112,347499,1378,0.0334,0.0424,0.0261,0.058,0.057996,0,0.99588,0.9552,1.0247,0.99062,1.2135,0.97089,categorical-6149-both_sexes-6.tsv.bgz,categorical-6149-both_sexes-6.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6149-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6149-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6149-both_sexes-6.tsv.bgz.tbi,2418889262,2256210,93ec2de6b0a9210eac243f1d3b7720b6,4c03069dd39225a655269b7996578e45,CA_Mouth_h0.05800_n80558,Z97.2,0,CA_use_dentures_h0.05800,1.21,PASS,"AFR,EUR,MID",0.0535,not_found,0
categorical,6150,both_sexes,1,,Vascular/heart problems diagnosed by doctor,"ACE touchscreen question ""Has a doctor ever told you that you have had any of the following conditions? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you do not know if you have had any of the listed conditions, enter None of the above. You can check this with an interviewer later in the visit.",Heart attack,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6150-both_sexes-1.tsv.bgz.tbi,11171,2185,8986,"AFR,CSA,EUR",3,80,,325,,9813,,6440,,8251,,409811,,0.0863,,0.0564,,0.1001,,1.0259,,0.98388,,1.0763,,categorical-6150-both_sexes-1.tsv.bgz,categorical-6150-both_sexes-1.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6150-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6150-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6150-both_sexes-1.tsv.bgz.tbi,1638028576,2056777,ef51f608af7ed9837bdd059a800ba77b,43ba7e0c409d3e1630fad6089da5d39a,CA_Heart_attack_h0.10010_n11171,S26.021,0,CA_Heart_attack_h0.10010,1.07,PASS,"CSA,EUR",0.0201,not_found,0
