trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
phecode,244.4,both_sexes,,,Hypothyroidism NOS,,Hypothyroidism NOS,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-244.4-both_sexes.tsv.bgz.tbi,20030.0,14966.0,3495.0,"AFR,CSA,EAS,EUR",4.0,126.0,,494.0,62.0,17562.0,,6389.0,,8290.0,2598.0,399034.0,,0.0795,,0.0391,0.0624,0.10243,,0.98236,,0.97826,1.0105,1.0854,,phecode-244.4-both_sexes.tsv.bgz,phecode-244.4-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-244.4-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-244.4-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-244.4-both_sexes.tsv.bgz.tbi,1877794458.0,2126152.0,3e0d95fc9c6c79951cde4fbf3f9944fa,1568970889dbbe5600599e7be4cec50f,PH_Hypothyroidism_NOS_h0.10243_n20030,E03.9,0,PH_Hypothyroidism_NOS_h0.10243,1.12,not_EUR_plus_1,,0.0387,E03.9,0
categorical,20002,both_sexes,1226.0,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hypothyroidism/myxoedema,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1226.tsv.bgz.tbi,23448.0,19930.0,3518.0,"AFR,CSA,EUR",3.0,135.0,,543.0,,20563.0,,6489.0,,8306.0,,399910.0,,0.0308,,0.0346,,0.1243,,1.0065,,1.0197,,1.1304,,categorical-20002-both_sexes-1226.tsv.bgz,categorical-20002-both_sexes-1226.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1226.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1226.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1226.tsv.bgz.tbi,1680864772.0,2064427.0,59528ee6bf02758fa8ab447d9b8cd10e,97cd50d014ad6f627cb568c3e2c13a71,CA_hypothyroidism_myxoedema_h0.12430_n23448,E03.8,0,CA_hypothyroidism_myxoedema_h0.12430,1.14,PASS,"CSA,EUR",0.0514,E03.9,1
phecode,240,both_sexes,,,Simple and unspecified goiter,,Simple and unspecified goiter,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-240-both_sexes.tsv.bgz.tbi,822.0,602.0,140.0,EUR,1.0,,,,,691.0,,,,,,399034.0,,,,,,0.12447,,,,,,0.98424,,phecode-240-both_sexes.tsv.bgz,phecode-240-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-240-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-240-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-240-both_sexes.tsv.bgz.tbi,533772868.0,1751875.0,77d99d682cf01a42fbb64131d074aaed,3bcb38cb873f4230adf0554ed0f40749,PH_Simple_and_unspecified_goiter_h0.12447_n822,E04.9,0,PH_Simple_and_unspecified_goiter_h0.12447,1.02,h2_z_insignificant,,0.0032,E04,1
icd10,E04,both_sexes,,,E04 Other non-toxic goitre,truncated: true,E04 Other non-toxic goitre,"Chapter IV Endocrine, nutritional and metabolic diseases | E00-E07 Disorders of thyroid gland | E04 Other non-toxic goitre",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E04-both_sexes.tsv.bgz.tbi,2351.0,1750.0,382.0,"AFR,EUR",2.0,62.0,,,,1955.0,,6574.0,,,,418576.0,,0.0,,,,0.14758,,1.0187,,,,1.0548,,icd10-E04-both_sexes.tsv.bgz,icd10-E04-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E04-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E04-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E04-both_sexes.tsv.bgz.tbi,1255688298.0,1961201.0,bb9491c3bb1df98f847994c913a560f0,9b82ec1a97e51d3db22842ddc298a964,IC_Other_nontoxic_goitre_h0.14758_n2351,E04,0,IC_Other_nontoxic_goitre_h0.14758,1.06,not_EUR_plus_1,,0.0112,E04,0
phecode,241,both_sexes,,,Nontoxic nodular goiter,,Nontoxic nodular goiter,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-241-both_sexes.tsv.bgz.tbi,1673.0,1256.0,268.0,EUR,1.0,,,,,1382.0,,,,,,399034.0,,,,,,0.14372,,,,,,1.0358,,phecode-241-both_sexes.tsv.bgz,phecode-241-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-241-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-241-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-241-both_sexes.tsv.bgz.tbi,540124753.0,1752177.0,add4aae74c5bc6bd32bb4111e48e4cb3,525ba116005ceb64368cd45c50f1021c,PH_Nontoxic_nodular_goiter_h0.14372_n1673,E04.9,0,PH_Nontoxic_nodular_goiter_h0.14372,1.04,not_EUR_plus_1,,0.0094,E04,1
phecode,242.1,both_sexes,,,Graves' disease,,Graves' disease,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-242.1-both_sexes.tsv.bgz.tbi,662.0,496.0,109.0,EUR,1.0,,,,,554.0,,,,,,399034.0,,,,,,0.13958,,,,,,0.985,,phecode-242.1-both_sexes.tsv.bgz,phecode-242.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-242.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-242.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-242.1-both_sexes.tsv.bgz.tbi,531503143.0,1751604.0,e08ce5ad3d04564b221df094b0d2181a,a02859e404fc568438054d2465d4849f,PH_Graves'_disease_h0.13958_n662,A48.1,0,PH_Graves_disease_h0.13958,1.04,h2_z_insignificant,,0.0022,E05,1
icd10,E05,both_sexes,,,E05 Thyrotoxicosis [hyperthyroidism],truncated: true,E05 Thyrotoxicosis [hyperthyroidism],"Chapter IV Endocrine, nutritional and metabolic diseases | E00-E07 Disorders of thyroid gland | E05 Thyrotoxicosis [hyperthyroidism]",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E05-both_sexes.tsv.bgz.tbi,2666.0,1882.0,564.0,"AFR,CSA,EUR",3.0,76.0,,57.0,,2250.0,,6560.0,,8819.0,,418281.0,,0.11421,,0.20622,,0.078117,,0.98933,,1.0299,,1.0354,,icd10-E05-both_sexes.tsv.bgz,icd10-E05-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E05-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E05-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E05-both_sexes.tsv.bgz.tbi,1573592269.0,2047700.0,1aab4ef768d8c5dbc38a05ad7f902d63,c7b9ff9b89762d8eba2c5be4b9f611d5,IC_Thyrotoxicosis_[hyperthyroidism]_h0.07812_n2666,E05,0,IC_Thyrotoxicosis_hyperthyroidism_h0.07812,1.05,h2_z_insignificant,,0.0074,E05,0
categorical,20002,both_sexes,1225.0,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hyperthyroidism/thyrotoxicosis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1225.tsv.bgz.tbi,3727.0,3037.0,690.0,"AFR,CSA,EUR",3.0,71.0,,63.0,,3197.0,,6553.0,,8786.0,,417276.0,,0.12695,,0.0,,0.10409,,0.99684,,1.0246,,1.0503,,categorical-20002-both_sexes-1225.tsv.bgz,categorical-20002-both_sexes-1225.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1225.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1225.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1225.tsv.bgz.tbi,1582036486.0,2049228.0,9098e30930866061d58977c4ca393bfb,7e991acad84f86250d0b6a3a83da307c,CA_hyperthyroidism_thyrotoxicosis_h0.10409_n3727,E05,0,CA_hyperthyroidism_thyrotoxicosis_h0.10409,1.04,h2_z_insignificant,,0.017,E05,1
phecode,242,both_sexes,,,Thyrotoxicosis with or without goiter,,Thyrotoxicosis with or without goiter,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-242-both_sexes.tsv.bgz.tbi,2706.0,1918.0,566.0,"AFR,CSA,EUR",3.0,76.0,,57.0,,2288.0,,6389.0,,8290.0,,399034.0,,0.12284,,0.20282,,0.088791,,1.0127,,1.0064,,1.0336,,phecode-242-both_sexes.tsv.bgz,phecode-242-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-242-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-242-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-242-both_sexes.tsv.bgz.tbi,1573907843.0,2047615.0,f45aa078d983c6881e9c1656059ecf69,e2815edacb567021e870af36e8c64f42,PH_Thyrotoxicosis_with_or_without_goiter_h0.08879_n2706,E05.00,0,PH_Thyrotoxicosis_with_or_without_goiter_h0.08879,1.05,h2_z_insignificant,,0.0079,E05-E05.1-E05.3-E05.4-E05.5-E05.9,0
icd10,E06,both_sexes,,,E06 Thyroiditis,truncated: true,E06 Thyroiditis,"Chapter IV Endocrine, nutritional and metabolic diseases | E00-E07 Disorders of thyroid gland | E06 Thyroiditis",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E06-both_sexes.tsv.bgz.tbi,395.0,328.0,40.0,EUR,1.0,,,,,344.0,,,,,,420187.0,,,,,,0.21682,,,,,,0.98555,,icd10-E06-both_sexes.tsv.bgz,icd10-E06-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E06-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E06-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E06-both_sexes.tsv.bgz.tbi,525573378.0,1751411.0,db5c73d4be2bf3fc51df9dd170358164,30373258b18a7fa7bc6926d34bfcc1b0,IC_Thyroiditis_h0.21682_n395,,0,IC_Thyroiditis_h0.21682,0.979,h2_z_insignificant,,0.0037,E06,0
phecode,245,both_sexes,,,Thyroiditis,,Thyroiditis,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-245-both_sexes.tsv.bgz.tbi,402.0,335.0,40.0,EUR,1.0,,,,,351.0,,,,,,399034.0,,,,,,0.16332,,,,,,1.0154,,phecode-245-both_sexes.tsv.bgz,phecode-245-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-245-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-245-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-245-both_sexes.tsv.bgz.tbi,525780063.0,1751159.0,abec21bc0a1595fc2edddb152718c411,707b757e8011c769640f05449b42a4ab,PH_Thyroiditis_h0.16332_n402,E06,1,PH_Thyroiditis_h0.16332,0.997,h2_z_insignificant,,0.0035,E06,1
phecode,245.21,both_sexes,,,Chronic lymphocytic thyroiditis,,Chronic lymphocytic thyroiditis,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-245.21-both_sexes.tsv.bgz.tbi,287.0,247.0,21.0,EUR,1.0,,,,,249.0,,,,,,399034.0,,,,,,0.14085,,,,,,0.99771,,phecode-245.21-both_sexes.tsv.bgz,phecode-245.21-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-245.21-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-245.21-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-245.21-both_sexes.tsv.bgz.tbi,520575427.0,1751011.0,0cc64b279b7fc23665f6c8b73e0140ca,892187dc7fb89a9886f167649c6a043a,PH_Chronic_lymphocytic_thyroiditis_h0.14085_n287,E063,0,PH_Chronic_lymphocytic_thyroiditis_h0.14085,1.0,h2_z_insignificant,,0.0032,E06.3,0
categorical,20002,both_sexes,1224.0,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",thyroid problem (not cancer),UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1224.tsv.bgz.tbi,1268.0,1072.0,196.0,EUR,1.0,,,,,1082.0,,,,,,419391.0,,,,,,0.13228,,,,,,1.0014,,categorical-20002-both_sexes-1224.tsv.bgz,categorical-20002-both_sexes-1224.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1224.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1224.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1224.tsv.bgz.tbi,538315244.0,1751679.0,7ef1774b08f4ee4278ed486aa459a8d6,c2d70374412ee5fc9f706bf29b56c3a0,CA_Medical_conditions_h0.13228_n1268,C73,0,CA_thyroid_problem_not_cancer_h0.13228,0.983,h2_z_insignificant,,-0.0007,E07,0
categorical,20002,both_sexes,1222.0,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",type 1 diabetes,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1222.tsv.bgz.tbi,420.0,214.0,206.0,EUR,1.0,,,,,363.0,,,,,,420110.0,,,,,,0.14695,,,,,,1.0105,,categorical-20002-both_sexes-1222.tsv.bgz,categorical-20002-both_sexes-1222.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1222.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1222.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1222.tsv.bgz.tbi,526013326.0,1751021.0,88314aebe6cc1b6ab2ccc007b9a91d66,93d6027a332a43937f72b72b57089a91,CA_Medical_conditions_h0.14695_n420,E10.618,0,CA_type_1_diabetes_h0.14695,1.02,h2_z_insignificant,,0.0019,E10,1
phecode,250.1,both_sexes,,,Type 1 diabetes,,Type 1 diabetes,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-250.1-both_sexes.tsv.bgz.tbi,3898.0,1514.0,2091.0,"AFR,CSA,EUR",3.0,122.0,,173.0,,3250.0,,5793.0,,7181.0,,396181.0,,0.0497,,0.0324,,0.15289,,0.99889,,1.0294,,1.0574,,phecode-250.1-both_sexes.tsv.bgz,phecode-250.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-250.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-250.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-250.1-both_sexes.tsv.bgz.tbi,1617160667.0,2054296.0,498ce585ab92b29c31e8187979af897f,267b09c367757f56bcec532227c5fde0,PH_Type_1_diabetes_h0.15289_n3898,E10.618,0,PH_Type_1_diabetes_h0.15289,1.04,h2_z_insignificant,,0.0088,E10,1
icd10,E10,both_sexes,,,E10 Insulin-dependent diabetes mellitus,truncated: true,E10 Insulin-dependent diabetes mellitus,"Chapter IV Endocrine, nutritional and metabolic diseases | E10-E14 Diabetes mellitus | E10 Insulin-dependent diabetes mellitus",https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E10-both_sexes.tsv.bgz.tbi,3894.0,1511.0,2090.0,"AFR,CSA,EUR",3.0,122.0,,173.0,,3246.0,,6514.0,,8703.0,,417285.0,,0.0509,,0.0229,,0.15084,,1.0138,,1.0037,,1.0397,,icd10-E10-both_sexes.tsv.bgz,icd10-E10-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E10-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-E10-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-E10-both_sexes.tsv.bgz.tbi,1617631647.0,2054476.0,87be96f660f35329a3df6779c4ee08e7,8f3d77cffab4aa7727bed83adc4abe42,IC_Insulindependent_diabetes_mellitus_h0.15084_n3894,E10,0,IC_Insulindependent_diabetes_mellitus_h0.15084,1.06,h2_z_insignificant,,0.0077,E10,0
categorical,20002,both_sexes,1220.0,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",diabetes,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1220.tsv.bgz.tbi,20779.0,7624.0,13155.0,"AFR,CSA,EAS,EUR,MID",5.0,668.0,,1372.0,127.0,16550.0,140.0,5956.0,,7477.0,2580.0,403923.0,1455.0,0.0224,,0.0376,0.10922,0.12715,0.0477,0.98448,,0.96777,1.0457,1.1367,0.99983,categorical-20002-both_sexes-1220.tsv.bgz,categorical-20002-both_sexes-1220.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1220.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1220.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1220.tsv.bgz.tbi,2190510306.0,2201791.0,b2089e866a34a548971711dc4012cff3,c4d2aa41cd6a49840ec7c1b789f3836c,CA_diabetes_h0.12715_n20779,E23.2,0,CA_diabetes_h0.12715,1.14,not_EUR_plus_1,,0.0366,E10_E11,1
phecode,250.13,both_sexes,,,Type 1 diabetes with ophthalmic manifestations,,Type 1 diabetes with ophthalmic manifestations,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-250.13-both_sexes.tsv.bgz.tbi,670.0,256.0,362.0,EUR,1.0,,,,,573.0,,,,,,396181.0,,,,,,0.13606,,,,,,1.0205,,phecode-250.13-both_sexes.tsv.bgz,phecode-250.13-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-250.13-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-250.13-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-250.13-both_sexes.tsv.bgz.tbi,532062696.0,1751564.0,9fefc73ebf520d35936e26914abd6322,b4beee962a347ed3282c27ac2850df92,PH_Type_1_diabetes_with_ophthalmic_manifestations_h0.13606_n670,E10.39,0,PH_Type_1_diabetes_with_ophthalmic_manifestations_h0.13606,1.02,h2_z_insignificant,,0.0042,E10.3,0
phecode,250.7,both_sexes,,,Diabetic retinopathy,,Diabetic retinopathy,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-250.7-both_sexes.tsv.bgz.tbi,2165.0,692.0,1293.0,"AFR,CSA,EUR",3.0,81.0,,154.0,,1709.0,,6257.0,,8378.0,,404535.0,,0.11711,,0.0447,,0.1415,,0.96863,,1.0128,,1.0317,,phecode-250.7-both_sexes.tsv.bgz,phecode-250.7-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-250.7-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-250.7-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-250.7-both_sexes.tsv.bgz.tbi,1578350788.0,2046884.0,9c69673c26bcace71005592d09be990b,adcfb0a903423219fd97c243019c8c9e,PH_Diabetic_retinopathy_h0.14150_n2165,E10.31,0,PH_Diabetic_retinopathy_h0.14150,1.03,h2_z_insignificant,,0.0098,E10.3-E13.3-H36.0,0
categorical,20002,both_sexes,1223.0,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",type 2 diabetes,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1223.tsv.bgz.tbi,3260.0,1293.0,1967.0,"AFR,CSA,EUR",3.0,80.0,,155.0,,2698.0,,6544.0,,8694.0,,417775.0,,0.16494,,0.0964,,0.15122,,0.99192,,0.99125,,1.0602,,categorical-20002-both_sexes-1223.tsv.bgz,categorical-20002-both_sexes-1223.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1223.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1223.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1223.tsv.bgz.tbi,1591986851.0,2049682.0,6032cf5f399dec52511a7ca59d94cb45,85eb37b8f90d805ceacffac31bac6662,CA_type_2_diabetes_h0.15122_n3260,E11.618,0,CA_type_2_diabetes_h0.15122,1.03,PASS,"AFR,EUR",0.0104,E11,1
